archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98,pendiente_grados,pai,fhd_normal,cover
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034200,-42.791032,-71.071624,330571.4,5260309.0,944.0576,1,0,0.94694656,-1.57,-0.14,1.19,3.1,3.85,12.01,0.116970144,1.772314,0.056806937
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034201,-42.791318,-71.071047,330619.3,5260278.5,942.67065,1,0,0.9450192,-1.61,-0.22,1.12,2.99,3.78,12.76,0.052656,1.6626245,0.025984285
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034202,-42.791603,-71.070470,330667.3,5260247.9,945.05804,1,0,0.9429013,-1.57,-0.11,1.34,3.37,4.11,14.53,0.16518433,1.6822517,0.07927197
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034203,-42.791890,-71.069893,330715.3,5260217.3,949.8035,1,0,0.94267654,-1.64,-0.22,1.12,2.99,3.7,15.64,0.096508004,1.7700528,0.04710777
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034204,-42.792176,-71.069315,330763.3,5260186.6,954.7997,1,0,0.93860734,-1.46,-0.03,1.38,3.4,4.15,14.98,0.25139582,1.7049828,0.1181155
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034205,-42.792462,-71.068738,330811.3,5260156.0,958.5677,1,0,0.94023806,-1.31,-0.03,1.19,2.95,3.63,12.16,0.18918253,1.5792053,0.090253405
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034206,-42.792747,-71.068162,330859.2,5260125.6,955.636,1,0,0.9442512,-1.38,-0.18,0.89,2.35,2.95,9.91,0.07176893,1.5200647,0.035247967
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034207,-42.793031,-71.067587,330907.0,5260095.2,949.5732,1,0,0.9404401,-1.61,-0.33,0.78,2.28,2.88,9.46,0.047402587,1.3210312,0.023422498
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034208,-42.793315,-71.067013,330954.7,5260064.8,939.5946,1,0,0.94171923,-1.49,-0.22,0.97,2.54,3.14,9.40,0.07814123,1.4829171,0.038316865
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034209,-42.793599,-71.066438,331002.5,5260034.4,933.4087,1,0,0.9385612,-1.27,-0.18,0.78,2.09,2.62,7.81,0.03984626,1.1296417,0.019725887
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034210,-42.793883,-71.065862,331050.4,5260004.0,929.21277,1,0,0.9408328,-1.38,-0.22,0.89,2.35,2.92,8.11,0.058781005,1.5112598,0.028962612
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034211,-42.794168,-71.065287,331098.2,5259973.6,923.8453,1,0,0.9380539,-1.46,-0.22,0.93,2.54,3.14,9.22,0.028898213,0.9451965,0.014345173
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034212,-42.794452,-71.064712,331146.0,5259943.2,917.60944,1,0,0.9396063,-1.31,-0.18,0.89,2.32,2.84,8.54,0.067561395,1.2815627,0.03321625
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034213,-42.794736,-71.064136,331193.8,5259912.8,911.96716,1,0,0.9404956,-1.16,-0.14,0.78,2.05,2.54,5.32,0.116284996,1.2560755,0.05648378
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034214,-42.795021,-71.063560,331241.7,5259882.2,910.79254,1,0,0.9417836,-1.31,-0.22,0.74,1.98,2.47,4.02,0.03783701,1.3264236,0.018740593
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034215,-42.795308,-71.062982,331289.8,5259851.5,916.58655,1,0,0.9370932,-1.27,-0.14,0.89,2.28,2.8,6.08,0.09445444,1.3642137,0.046128877
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034216,-42.795594,-71.062406,331337.7,5259821.0,916.31464,1,0,0.93826926,-1.38,-0.26,0.78,2.13,2.62,5.94,0.057915617,1.1279112,0.028542364
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034217,-42.795877,-71.061831,331385.4,5259790.6,907.391,1,0,0.9365721,-1.42,-0.22,0.86,2.28,2.8,9.22,0.03811599,1.0459174,0.018877458
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034218,-42.796161,-71.061257,331433.2,5259760.3,899.5923,1,0,0.92996883,-1.27,-0.18,0.82,2.17,2.69,7.38,0.08947496,1.4506416,0.04375108
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034219,-42.796446,-71.060681,331481.1,5259729.7,897.71484,1,0,0.9297541,-1.23,-0.14,0.86,2.24,2.73,3.84,0.099214755,1.3337673,0.04839649
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034220,-42.796732,-71.060104,331529.0,5259699.1,899.5518,1,0,0.92481315,-1.34,-0.11,1.12,2.73,3.33,6.99,0.18088076,1.3808863,0.08646946
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034221,-42.797018,-71.059528,331576.9,5259668.6,898.17126,1,0,0.93998,-1.38,-0.11,1.16,2.88,3.55,10.17,0.16954084,1.5830112,0.081275284
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034222,-42.797302,-71.058953,331624.7,5259638.2,891.1855,1,0,0.9336872,-1.38,-0.14,1.04,2.69,3.29,9.65,0.041429684,1.3430188,0.02050167
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034223,-42.797586,-71.058378,331672.5,5259607.8,885.57794,1,0,0.94695085,-1.34,-0.11,1.08,2.73,3.33,8.08,0.15403807,1.6329378,0.0741265
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034224,-42.797871,-71.057802,331720.4,5259577.3,881.4875,1,0,0.93645597,-1.46,-0.14,1.16,2.95,3.63,7.67,0.12438139,1.6585454,0.06029549
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034225,-42.798156,-71.057227,331768.2,5259546.8,875.7935,1,0,0.9502978,-1.42,-0.18,1.01,2.69,3.33,5.72,0.12771654,1.6392313,0.06186117
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034226,-42.798441,-71.056651,331816.0,5259516.3,873.1284,1,0,0.9419437,-1.19,-0.18,0.74,1.98,2.43,6.34,0.05028401,1.2426305,0.024828438
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034227,-42.798726,-71.056075,331863.9,5259485.8,870.7339,1,0,0.9512577,-1.27,-0.22,0.71,1.98,2.47,7.34,0.061552964,1.4360218,0.030307498
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034228,-42.799011,-71.055500,331911.7,5259455.2,869.2509,1,0,0.9363728,-1.23,-0.18,0.78,2.05,2.54,5.78,0.07806222,1.3506134,0.038278874
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034229,-42.799869,-71.053771,332055.4,5259363.5,868.12286,1,0,0.9341806,-1.16,-0.18,0.74,1.94,2.39,2.31,0.07195842,1.3482968,0.035339367
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034230,-42.800725,-71.052043,332199.0,5259271.8,863.0002,1,0,0.941394,-1.16,-0.14,0.78,2.02,2.5,2.69,0.07692831,1.1965849,0.037733477
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034231,-42.801012,-71.051465,332247.1,5259241.1,870.15063,1,0,0.9328989,-1.34,-0.11,1.12,2.88,3.55,8.57,0.15173705,1.6476936,0.0730607
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034232,-42.801300,-71.050887,332295.1,5259210.3,878.1823,1,0,0.93736434,-1.31,-0.11,1.04,2.69,3.33,8.47,0.17480056,1.4597101,0.08368813
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034233,-42.801587,-71.050310,332343.1,5259179.5,884.79175,1,0,0.9247112,-1.23,-0.11,0.97,2.47,3.07,7.21,0.15101808,1.4515969,0.072727434
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034234,-42.801874,-71.049732,332391.1,5259148.8,889.83936,1,0,0.93770367,-1.27,-0.18,0.82,2.2,2.73,4.17,0.04677264,1.5109079,0.023114858
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034235,-42.802161,-71.049156,332439.0,5259118.1,891.9478,1,0,0.9407109,-1.23,-0.18,0.74,1.98,2.47,1.49,0.049044825,1.3259734,0.024224047
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034236,-42.802446,-71.048580,332486.9,5259087.6,889.77325,1,0,0.94080794,-1.42,-0.26,0.78,2.13,2.62,6.76,0.08992159,1.3283095,0.043964595
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034237,-42.802730,-71.048006,332534.6,5259057.2,880.6501,1,0,0.94067746,-1.31,-0.18,0.89,2.28,2.8,7.23,0.1130655,1.4524533,0.05496377
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034238,-42.803016,-71.047430,332582.5,5259026.6,880.0442,1,0,0.9364581,-1.19,-0.18,0.74,2.02,2.47,1.84,0.051516727,1.3844727,0.0254293
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034239,-42.803302,-71.046853,332630.4,5258995.9,882.20874,1,0,0.946747,-1.23,-0.18,0.74,1.98,2.47,1.89,0.017748248,1.513138,0.008834847
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034240,-42.803588,-71.046278,332678.2,5258965.4,879.77313,1,0,0.9360224,-1.31,-0.22,0.78,2.13,2.58,7.59,0.031879857,1.1213305,0.015813503
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034241,-42.803872,-71.045704,332725.9,5258935.0,869.7817,1,0,0.94016147,-1.53,-0.22,1.04,2.77,3.44,11.52,0.054350056,1.5590003,0.026808945
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034242,-42.804156,-71.045129,332773.7,5258904.6,862.2981,1,0,0.9260576,-1.46,-0.26,0.86,2.32,2.84,9.20,0.044928066,1.0132599,0.022213483
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034243,-42.804442,-71.044554,332821.5,5258874.0,859.7411,1,0,0.94806576,-1.57,-0.26,0.89,2.54,3.18,9.16,0.045779575,1.6664765,0.022629686
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034244,-42.804726,-71.043979,332869.3,5258843.5,853.70044,1,0,0.9376697,-1.57,-0.26,0.93,2.5,3.1,11.12,0.03722644,1.2193096,0.018440986
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034245,-42.805011,-71.043404,332917.1,5258813.0,849.0382,1,0,0.9424849,-1.34,-0.18,0.89,2.32,2.88,9.48,0.04976043,1.4347599,0.024573117
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034246,-42.805297,-71.042827,332965.0,5258782.4,849.02124,1,0,0.93844503,-1.49,-0.29,0.78,2.2,2.69,4.97,0.041911554,1.0453966,0.020737633
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034247,-42.805584,-71.042251,333012.9,5258751.7,849.7411,1,0,0.9440561,-1.68,-0.29,0.89,2.47,3.07,6.53,0.022850977,1.0612483,0.011360437
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034248,-42.805868,-71.041676,333060.6,5258721.3,841.6983,1,0,0.930576,-1.46,-0.26,0.82,2.28,2.84,8.91,0.022385107,1.0199417,0.0111301225
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034249,-42.806153,-71.041101,333108.4,5258690.8,835.53406,1,0,0.9347819,-1.53,-0.29,0.82,2.24,2.77,8.12,0.05582954,1.0692225,0.02752858
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034250,-42.806438,-71.040526,333156.2,5258660.3,829.57477,1,0,0.9480906,-1.19,-0.14,0.86,2.2,2.73,6.11,0.102433875,1.4534001,0.049926884
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034251,-42.806723,-71.039950,333204.1,5258629.7,827.76154,1,0,0.93873453,-1.19,-0.18,0.74,1.98,2.43,4.07,0.06482572,1.4177848,0.031892963
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034252,-42.807009,-71.039374,333251.9,5258599.2,825.00604,1,0,0.91493046,-1.27,-0.14,0.93,2.39,2.92,3.66,0.14689444,1.3908004,0.070813656
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034253,-42.807295,-71.038798,333299.8,5258568.6,823.0054,1,0,0.93893087,-1.16,-0.14,0.82,2.13,2.62,1.31,0.10027818,1.2309747,0.04890232
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034254,-42.807581,-71.038221,333347.7,5258537.9,823.14655,1,0,0.94593984,-1.27,-0.22,0.71,1.94,2.39,0.08,0.03125844,1.4528446,0.0155076645
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034255,-42.807867,-71.037644,333395.7,5258507.3,823.05206,1,0,0.9407946,-1.19,-0.18,0.74,1.98,2.47,1.10,0.03576774,1.1093146,0.017724833
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034256,-42.808153,-71.037067,333443.6,5258476.6,824.95264,1,0,0.93399197,-1.27,-0.18,0.82,2.2,2.69,2.98,0.04198041,1.3494838,0.020771347
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034257,-42.808440,-71.036490,333491.6,5258445.9,827.7041,1,0,0.9440384,-1.23,-0.18,0.74,2.05,2.54,1.91,0.0672225,1.2408583,0.03305242
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034258,-42.808726,-71.035913,333539.5,5258415.3,828.3195,1,0,0.9355709,-1.19,-0.18,0.78,2.05,2.54,1.14,0.07621204,1.376793,0.0373888
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034259,-42.809013,-71.035336,333587.5,5258384.6,829.0225,1,0,0.94466406,-1.12,-0.11,0.82,2.09,2.58,0.87,0.07435522,1.1852447,0.036494706
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034260,-42.809299,-71.034759,333635.4,5258354.0,829.15906,1,0,0.9293378,-1.16,-0.14,0.74,1.98,2.47,0.75,0.075287506,1.3678651,0.036943723
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034261,-42.809585,-71.034182,333683.3,5258323.4,829.199,1,0,0.9514545,-1.27,-0.22,0.71,1.98,2.47,1.25,0.044742197,1.322549,0.022122608
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034262,-42.809871,-71.033605,333731.3,5258292.7,829.4411,1,0,0.93152946,-1.23,-0.18,0.74,2.05,2.54,2.17,0.048423845,1.3178514,0.023921035
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034263,-42.810157,-71.033029,333779.2,5258262.1,829.33984,1,0,0.941383,-1.27,-0.18,0.82,2.13,2.65,2.82,0.06986832,1.3349499,0.034330737
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034264,-42.810443,-71.032452,333827.1,5258231.5,828.2058,1,0,0.9369572,-1.23,-0.18,0.78,2.09,2.54,3.26,0.05239494,1.22269,0.025857141
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034265,-42.810729,-71.031875,333875.0,5258200.9,826.5911,1,0,0.93330264,-1.27,-0.22,0.71,1.94,2.47,2.39,0.045076787,1.5145781,0.022286188
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034266,-42.811015,-71.031299,333922.9,5258170.3,825.54395,1,0,0.9453167,-1.19,-0.22,0.71,1.94,2.39,1.53,0.07668825,1.3223884,0.03761797
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034267,-42.811301,-71.030722,333970.9,5258139.6,825.2431,1,0,0.941748,-1.19,-0.18,0.74,2.02,2.47,0.90,0.06934398,1.3730072,0.034077536
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034268,-42.811587,-71.030145,334018.8,5258109.0,825.29,1,0,0.92762613,-1.23,-0.22,0.74,1.98,2.47,1.05,0.0787066,1.1903262,0.038588677
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034269,-42.811873,-71.029568,334066.8,5258078.4,826.432,1,0,0.9331022,-1.19,-0.18,0.78,2.09,2.58,1.90,0.10451435,1.3084216,0.050914653
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197704,-42.731728,-71.209770,319100.1,5266607.9,1309.4603,1,0,0.9537195,-2.65,-0.22,2.13,6.43,7.9,16.14,0.060621545,2.0650253,0.029855726
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197705,-42.732010,-71.209201,319147.5,5266577.8,1288.0953,1,0,0.9734628,-3.59,-0.48,2.73,7.52,8.98,15.63,0.047962923,2.1494207,0.023696015
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197706,-42.732296,-71.208627,319195.3,5266547.2,1285.7836,1,0,0.9579815,-5.65,-1.9,0.71,4.34,5.76,18.62,0.022155572,0.7716864,0.011016616
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197707,-42.732586,-71.208048,319243.5,5266516.3,1297.1155,1,0,0.9472337,-4.04,-1.46,0.52,2.54,3.18,19.15,0.01659276,1.0562164,0.008262039
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197710,-42.733434,-71.206341,319385.8,5266425.8,1240.4689,1,0,0.962495,-1.46,0.0,1.46,3.78,4.82,6.57,0.15013039,1.9534057,0.07231532
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197711,-42.733721,-71.205765,319433.7,5266395.1,1241.5641,1,0,0.97002065,-2.2,-0.52,0.89,2.84,3.66,10.20,0.016210167,1.0685078,0.0080723055
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197720,-42.736325,-71.200564,319867.0,5266117.1,1329.2473,1,0,0.96640354,-1.38,0.07,1.57,4.15,5.2,19.93,0.19147356,1.7848933,0.09129413
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197727,-42.738349,-71.196516,320204.3,5265901.0,1402.67,1,0,0.94525635,-2.02,-0.26,1.31,3.36,4.11,19.25,0.007287797,1.0654324,0.0036372636
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197728,-42.738633,-71.195944,320251.9,5265870.7,1390.4507,1,0,0.9339322,-1.6,0.03,1.72,4.64,5.99,17.55,0.18432032,2.1020696,0.08803842
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197729,-42.738919,-71.195369,320299.8,5265840.1,1388.8473,1,0,0.9427948,-1.72,0.0,1.75,4.0,4.9,16.02,0.16155346,1.7089775,0.07759845
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197730,-42.739205,-71.194795,320347.6,5265809.6,1386.1951,1,0,0.9379719,-1.34,0.03,1.49,3.4,4.11,12.87,0.19530182,1.634714,0.09303174
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197731,-42.739489,-71.194222,320395.3,5265779.2,1376.3853,1,0,0.95761096,-0.71,0.86,3.44,6.62,7.6,9.07,0.8138693,1.9900681,0.3342726
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197732,-42.739774,-71.193649,320443.0,5265748.8,1369.0997,1,0,0.9687712,-2.95,-0.52,1.68,4.97,6.25,10.70,0.007486635,0.83548105,0.0037363155
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197733,-42.740060,-71.193074,320491.0,5265718.3,1368.7073,1,0,0.94234884,-1.87,0.48,2.95,6.1,7.26,17.57,0.31760836,2.0519028,0.14682949
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197734,-42.740346,-71.192499,320538.9,5265687.7,1367.1898,1,0,0.9655239,-3.18,-0.78,1.42,4.26,5.27,17.41,0.008254996,0.92949885,0.0041189864
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197735,-42.740631,-71.191926,320586.6,5265657.3,1359.4221,1,0,0.95762986,-1.34,1.42,4.75,8.38,9.51,13.61,0.6834981,2.2151883,0.2894443
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197736,-42.740919,-71.191347,320634.8,5265626.5,1369.2396,1,0,0.9391668,-2.58,-0.67,1.01,2.88,3.48,11.07,0.017030293,1.079334,0.008478972
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197741,-42.742324,-71.188504,320871.6,5265476.6,1254.5378,1,0,0.9640608,-0.59,1.49,4.56,9.13,10.33,15.06,0.9805162,2.2875671,0.38747707
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197744,-42.743194,-71.186762,321016.7,5265383.7,1305.2699,1,0,0.949351,-2.65,-0.56,1.34,3.96,4.86,16.10,0.01227654,0.80899423,0.006119457
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197745,-42.743481,-71.186185,321064.7,5265353.1,1309.0201,1,0,0.95284015,-1.31,-0.22,0.74,2.05,2.58,13.86,0.015366448,1.3674258,0.007653765
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197748,-42.744325,-71.184476,321207.0,5265262.9,1249.0898,1,0,0.95632756,-1.83,-0.26,1.16,3.03,3.7,18.26,0.013055597,1.0867515,0.006506526
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197749,-42.744606,-71.183907,321254.4,5265232.9,1226.2278,1,0,0.9596313,-2.92,-0.74,1.16,4.45,5.95,17.74,0.015251946,0.81451184,0.0075969505
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197762,-42.748308,-71.176450,321875.4,5264837.6,1147.3848,1,0,0.9595034,-2.17,-0.52,0.86,2.77,3.63,16.48,0.022314629,0.7322481,0.011095264
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197763,-42.748594,-71.175875,321923.2,5264807.1,1145.0533,1,0,0.94697493,-0.86,1.72,5.12,9.95,11.71,17.97,0.8746049,2.3525696,0.35417894
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197769,-42.750334,-71.172394,322213.1,5264621.2,1240.753,1,0,0.94505125,-1.68,0.0,1.68,4.45,5.76,16.15,0.10816836,2.075427,0.052646764
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197770,-42.750617,-71.171822,322260.7,5264590.9,1228.7441,1,0,0.95460606,-1.94,-0.29,1.12,3.33,4.34,19.80,0.018821865,1.3127427,0.00936676
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197775,-42.752025,-71.168981,322497.3,5264440.6,1113.878,1,0,0.95245916,-1.31,0.26,1.98,4.53,5.57,13.14,0.3209039,1.8863007,0.148234
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197791,-42.756609,-71.159784,323262.9,5263950.8,1082.5261,1,0,0.9613696,-1.57,-0.11,1.27,3.48,4.41,17.12,0.052268434,1.8549093,0.025795463
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197798,-42.758636,-71.155727,323600.7,5263734.2,1171.7784,1,0,0.94134605,-2.32,-0.26,1.68,4.23,5.12,18.81,0.03423474,1.2158465,0.01697161
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197803,-42.760074,-71.152838,323841.2,5263580.6,1201.3794,1,0,0.9429029,-1.57,0.18,2.05,4.68,5.54,19.22,0.32869318,1.8342235,0.15154451
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197804,-42.760358,-71.152264,323889.0,5263550.2,1194.4867,1,0,0.9408557,-1.34,1.46,4.45,8.87,10.18,15.27,0.7082398,2.330374,0.29817808
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197814,-42.763175,-71.146557,324363.9,5263249.3,1014.1339,1,0,0.96301115,-0.82,0.67,2.58,5.46,6.55,14.41,0.7319367,1.8253242,0.3064423
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197815,-42.763461,-71.145980,324412.0,5263218.7,1017.48627,1,0,0.9471264,-2.02,0.44,3.03,6.4,7.67,16.47,0.37770036,2.1037202,0.17207961
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197833,-42.768629,-71.135577,325277.7,5262666.4,1139.7865,1,0,0.9584383,-1.83,0.18,2.39,5.72,6.96,19.60,0.17922273,2.0380275,0.085711196
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197836,-42.769499,-71.133834,325422.7,5262573.4,1194.4976,1,0,0.930134,-3.33,-0.59,1.72,4.53,5.39,16.55,0.013113449,1.2259653,0.0065352633
